DOI,Author,PubDate,ISO3,YCoord,XCoord,StartDate,EndDate,Species,SampleType,SampleOrigin,Method,Pathogens,Strain,Nsamples,Prev,NIsolates,Compound,ATC.Code,Rescom,Concg,Guidelines,Breakpoint,Remark,Class,WHO_MedImp
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,CHL,J01BA01,16,NA,CLSI 2006 M100-S16,NA,NA,Amphenicols,Highly important
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,TET,J01AA07,75,NA,CLSI 2006 M100-S16,NA,NA,Tetracyclines,Highly important
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,TMP,J01EA01,31,NA,CLSI 2006 M100-S16,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,SXT,J01EE01,54,NA,CLSI 2006 M100-S16,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,SOX,J01EB05,53,NA,CLSI 2006 M100-S16,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,CIP,J01MA02,2,NA,CLSI 2006 M100-S16,NA,NA,Quinolones,Critically important
http://docsdrive.com/pdfs/medwelljournals/javaa/2010/2290-2294.pdf,Pan,2008,CHN,31.23,121.47,01.01.08,31.12.09,Chicken,LivingAnimal,NA,BD,Salmonella,NA,615,10,61,NAL,J01MB02,57,NA,CLSI 2006 M100-S16,NA,NA,Quinolones,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,SXT,J01EE01,92,NA,CLSI 2010 M100-S20,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,ERY,J01FA01,95,NA,CLSI 2010 M100-S20,NA,NA,Macrolides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,TET,J01AA07,72,NA,CLSI 2010 M100-S20,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,AMC,J01CR02,44,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins with Beta-Lactamase Inhibitors,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,AMP,J01CA01,19,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,AMK,J01GB06,68,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,CIP,J01MA02,47,NA,CLSI 2010 M100-S20,NA,NA,Quinolones,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,CHL,J01BA01,28,NA,CLSI 2010 M100-S20,NA,NA,Amphenicols,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,GEN,J01GB03,24,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,FOX,J01DC01,13,NA,CLSI 2010 M100-S20,NA,NA,Cephamycin,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,CFP,J01DD12,0,NA,CLSI 2010 M100-S20,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,35.93,109.19,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,75,VAN,J01XA01,0,NA,CLSI 2010 M100-S20,NA,NA,Glycopeptides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,SXT,J01EE01,93,NA,CLSI 2010 M100-S20,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,ERY,J01FA01,98,NA,CLSI 2010 M100-S20,NA,NA,Macrolides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,TET,J01AA07,56,NA,CLSI 2010 M100-S20,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,AMC,J01CR02,49,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins with Beta-Lactamase Inhibitors,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,AMP,J01CA01,86,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,AMK,J01GB06,0,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,CIP,J01MA02,4,NA,CLSI 2010 M100-S20,NA,NA,Quinolones,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,CHL,J01BA01,11,NA,CLSI 2010 M100-S20,NA,NA,Amphenicols,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,GEN,J01GB03,0,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,FOX,J01DC01,2,NA,CLSI 2010 M100-S20,NA,NA,Cephamycin,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,CFP,J01DD12,4,NA,CLSI 2010 M100-S20,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.38,113.76,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,55,VAN,J01XA01,0,NA,CLSI 2010 M100-S20,NA,NA,Glycopeptides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,SXT,J01EE01,25,NA,CLSI 2010 M100-S20,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,ERY,J01FA01,83,NA,CLSI 2010 M100-S20,NA,NA,Macrolides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,TET,J01AA07,83,NA,CLSI 2010 M100-S20,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,AMC,J01CR02,29,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins with Beta-Lactamase Inhibitors,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,AMP,J01CA01,8,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,AMK,J01GB06,92,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,CIP,J01MA02,46,NA,CLSI 2010 M100-S20,NA,NA,Quinolones,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,CHL,J01BA01,8,NA,CLSI 2010 M100-S20,NA,NA,Amphenicols,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,GEN,J01GB03,25,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,FOX,J01DC01,0,NA,CLSI 2010 M100-S20,NA,NA,Cephamycin,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,CFP,J01DD12,0,NA,CLSI 2010 M100-S20,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,23.72,108.81,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,24,VAN,J01XA01,0,NA,CLSI 2010 M100-S20,NA,NA,Glycopeptides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,SXT,J01EE01,85,NA,CLSI 2010 M100-S20,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,ERY,J01FA01,77,NA,CLSI 2010 M100-S20,NA,NA,Macrolides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,TET,J01AA07,58,NA,CLSI 2010 M100-S20,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,AMC,J01CR02,58,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins with Beta-Lactamase Inhibitors,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,AMP,J01CA01,8,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,AMK,J01GB06,3,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,CIP,J01MA02,4,NA,CLSI 2010 M100-S20,NA,NA,Quinolones,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,CHL,J01BA01,3,NA,CLSI 2010 M100-S20,NA,NA,Amphenicols,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,GEN,J01GB03,10,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,FOX,J01DC01,19,NA,CLSI 2010 M100-S20,NA,NA,Cephamycin,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,CFP,J01DD12,4,NA,CLSI 2010 M100-S20,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,26.212966,118.0819,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,73,VAN,J01XA01,0,NA,CLSI 2010 M100-S20,NA,NA,Glycopeptides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,SXT,J01EE01,98,NA,CLSI 2010 M100-S20,NA,NA,"Sulfonamides, Trimethoprim and Combinations",Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,ERY,J01FA01,77,NA,CLSI 2010 M100-S20,NA,NA,Macrolides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,TET,J01AA07,63,NA,CLSI 2010 M100-S20,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,AMC,J01CR02,34,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins with Beta-Lactamase Inhibitors,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,AMP,J01CA01,87,NA,CLSI 2010 M100-S20,NA,NA,Aminopenicillins,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,AMK,J01GB06,0,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,CIP,J01MA02,18,NA,CLSI 2010 M100-S20,NA,NA,Quinolones,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,CHL,J01BA01,16,NA,CLSI 2010 M100-S20,NA,NA,Amphenicols,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,GEN,J01GB03,8,NA,CLSI 2010 M100-S20,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,FOX,J01DC01,2,NA,CLSI 2010 M100-S20,NA,NA,Cephamycin,Highly important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,CFP,J01DD12,8,NA,CLSI 2010 M100-S20,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-17-309,Li,2018,CHN,31.19761841,121.4437604,NA,NA,Chicken,Meat,NA,AD_PCR,S. aureus,NA,109,NA,62,VAN,J01XA01,0,NA,CLSI 2010 M100-S20,NA,NA,Glycopeptides,Critically important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,AZM,J01FA10,43,NA,CLSI 2010 M45-A2,NA,NA,Macrolides,Critically important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,CHL,J01BA01,36,NA,CLSI 2010 M45-A2,NA,NA,Amphenicols,Highly important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,CIP,J01MA02,98,NA,CLSI 2010 M45-A2,NA,NA,Quinolones,Critically important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,DOX,J01AA02,56,NA,CLSI 2010 M45-A2,NA,NA,Tetracyclines,Highly important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,ERY,J01FA01,42,NA,CLSI 2010 M45-A2,NA,NA,Macrolides,Critically important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,GEN,J01GB03,44,NA,CLSI 2010 M45-A2,NA,NA,Aminoglycosides,Critically important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,MEM,J01DH02,0,NA,CLSI 2010 M45-A2,NA,NA,Carbapenems,Critically important
10.1089/fpd.2014.1785,Bai,2014,CHN,39.9,116.4,08.01.12,07.01.13,Chicken,Meat,NA,AD,Campylobacter,NA,240,26,151,TET,J01AA07,79,NA,CLSI 2010 M45-A2,NA,NA,Tetracyclines,Highly important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,NAL,J01MB02,100,NA,CLSI 2010,NA,NA,Quinolones,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,CIP,J01MA02,100,NA,CLSI 2010,NA,NA,Quinolones,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,ENR,QJ01MA90,98,NA,CLSI 2010,NA,NA,Quinolones,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,LVX,J01MA12,98,NA,CLSI 2010,NA,NA,Quinolones,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,ERY,J01FA01,53,NA,CLSI 2010,NA,NA,Macrolides,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,AZM,J01FA10,49,NA,CLSI 2010,NA,NA,Macrolides,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,CLI,J01FF01,57,NA,CLSI 2010,NA,NA,Lincosamides,Highly important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,CHL,J01BA01,72,NA,CLSI 2010,NA,NA,Amphenicols,Highly important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,FFC,QJ01BA90,36,NA,CLSI 2010,NA,NA,Amphenicols,Highly important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,TET,J01AA07,98,NA,CLSI 2010,NA,NA,Tetracyclines,Highly important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,DOX,J01AA02,97,NA,CLSI 2010,NA,NA,Tetracyclines,Highly important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,GEN,J01GB03,63,NA,CLSI 2010,NA,NA,Aminoglycosides,Critically important
10.1089/fpd.2016.2186,Li,2016,CHN,31.19761841,121.4437604,11.01.12,04.01.13,Chicken,KilledAnimal,NA,AD,Campylobacter,NA,364,57,209,KAN,J01GB04,67,NA,CLSI 2010,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,AMP,J01CA01,57,10,CLSI 2012 M100-S22,NA,NA,Aminopenicillins,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,AMC,J01CR02,86,30,CLSI 2012 M100-S22,NA,NA,Aminopenicillins with Beta-Lactamase Inhibitors,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CFL,J01DB03,57,30,CLSI 2012 M100-S22,NA,NA,1st Generation Cephalosporin,Highly important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CTX,J01DD01,29,30,CLSI 2012 M100-S22,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CZM,J01DD07,14,30,CLSI 2012 M100-S22,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,FOX,J01DC01,0,30,CLSI 2012 M100-S22,NA,NA,Cephamycin,Highly important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CAZ,J01DD02,0,30,CLSI 2012 M100-S22,NA,NA,3rd Generation Cephalosporin,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CXM,J01DC02,29,30,CLSI 2012 M100-S22,NA,NA,2nd Generation Cephalosporin,Highly important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CMD,J01DC03,29,30,CLSI 2012 M100-S22,NA,NA,2nd Generation Cephalosporin,Highly important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,ATM,J01DF01,29,30,CLSI 2012 M100-S22,NA,NA,Monobactams,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,IPM,J01DH51,14,10,CLSI 2012 M100-S22,NA,NA,Carbapenems,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,GEN,J01GB03,86,10,CLSI 2012 M100-S22,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,KAN,J01GB04,100,30,CLSI 2012 M100-S22,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,STR,J01GA01,100,10,CLSI 2012 M100-S22,NA,NA,Aminoglycosides,Critically important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,TET,J01AA07,100,30,CLSI 2012 M100-S22,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,DOX,J01AA02,100,30,CLSI 2012 M100-S22,NA,NA,Tetracyclines,Highly important
10.4315/0362-028X.JFP-14-172,Liu,2015,CHN,24.48,118.09,03.01.12,06.01.13,Pig,LivingAnimal,NA,DD_PCR,E. coli,NA,109,NA,7,CIP,J01MA02,86,5,CLSI 2012 M100-S22,NA,NA,Quinolones,Critically important
